timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,lastcontact,serials,hour
2022-01-16 11:42:28+00:00,48506d,53.451324462890625,-6.06680733816961,496.0,249.22774531795415,0.0,TFL395,False,False,True,2601,36000.0,36050.0,1642333347.609,1642333347.806,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:29+00:00,48506d,53.450255313162074,-6.0714811437270555,496.0,249.22774531795415,0.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333348.927,1642333348.996,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:30+00:00,48506d,53.44946392511917,-6.075116325827196,496.0,249.22774531795415,0.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333349.931,1642333349.996,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:31+00:00,48506d,53.44903564453125,-6.076851981026778,496.0,249.22774531795415,0.0,TFL395,False,False,False,2145,35975.0,36050.0,1642333350.487,1642333350.879,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:32+00:00,48506d,53.44816046246027,-6.080771053538626,496.0,249.22774531795415,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333351.495,1642333351.947,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:33+00:00,48506d,53.446929931640625,-6.086190359933028,496.0,249.22774531795415,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333352.998,1642333352.998,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:34+00:00,48506d,53.44620526847193,-6.089414708754589,496.0,249.22774531795415,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333353.912,1642333353.994,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:35+00:00,48506d,53.445465087890625,-6.09262520926336,496.0,249.22774531795415,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333354.86,1642333354.99,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:36+00:00,48506d,53.444762149099574,-6.095877254710501,495.0,249.03732016343577,0.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333355.692,1642333355.997,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:37+00:00,48506d,53.444000244140625,-6.09906005859375,496.0,249.0786737679899,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333356.645,1642333356.939,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:38+00:00,48506d,53.44317626953125,-6.102669852120528,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333357.594,1642333357.976,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:39+00:00,48506d,53.442387984970864,-6.106298110064358,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333358.722,1642333358.792,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:40+00:00,48506d,53.44131728350106,-6.110902674057911,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333359.9,1642333359.956,"[91656, 81650811, 701050913, -1408234793, -1408234503, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:41+00:00,48506d,53.440887451171875,-6.112714494977638,496.0,248.9707818938303,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333360.483,1642333360.985,"[91656, 81650811, 701050913, -1408234793, -1408234503, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:42+00:00,48506d,53.43992071636652,-6.116961310891554,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333361.8,1642333361.966,"[91656, 81650811, 701050913, -1408234793, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:43+00:00,48506d,53.439036223847985,-6.1209196202895555,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333362.701,1642333362.942,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:44+00:00,48506d,53.43836975097656,-6.123779296875,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333363.775,1642333363.981,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:45+00:00,48506d,53.43745422363281,-6.127702985491055,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333364.607,1642333364.847,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:46+00:00,48506d,53.436676025390625,-6.131312779017833,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333365.633,1642333365.96,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:47+00:00,48506d,53.43585205078125,-6.13492257254461,496.0,249.0786737679899,0.0,TFL395,False,False,False,2145,36000.0,36025.0,1642333366.679,1642333366.941,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:48+00:00,48506d,53.435028076171875,-6.138453892299083,496.0,249.0786737679899,0.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333367.661,1642333367.999,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:49+00:00,48506d,53.4341016866393,-6.142407585592821,496.0,249.0786737679899,-64.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333368.767,1642333368.903,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:50+00:00,48506d,53.433380126953125,-6.145595005580333,496.0,249.0786737679899,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333369.674,1642333369.99,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:51+00:00,48506d,53.43247235831568,-6.14959716796875,496.0,249.0786737679899,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333370.778,1642333370.973,"[91656, 81650811, 701050913, -1408234793, -1408234503, 1934419790, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408236794, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887]",2022-01-16 11:00:00+00:00
