,x_true,y_true,x_pred,y_pred,x_naive,y_naive,ontrack_error,offtrack_error,ontrack_error_naive,offtrack_error_naive,heading,base_url
16,416114.8564175232,5492118.851783137,416086.3099817829,5492120.114015662,415250.69747071806,5492070.575004843,-28.57432806600267,-5.820766091346741e-11,-843.7574317061561,180.99268279397285,278.4618451890528,gs://gcp-public-data-sentinel-2/tiles/30/U/VV/S2A_MSIL1C_20220119T112411_N0301_R037_T30UVV_20220119T132627.SAFE
17,587571.1995268932,5582023.899945653,587807.4193371609,5582107.066479441,584595.1761547553,5581579.317850755,250.432567980213,0.0,-2829.2526204145174,-1059.7750329115752,242.02052561151984,gs://gcp-public-data-sentinel-2/tiles/29/U/NR/S2B_MSIL1C_20220120T114349_N0301_R123_T29UNR_20220120T121327.SAFE
18,424193.0745413145,6603824.6952597555,424097.2805226883,6603779.984501821,427512.8152875303,6603954.962499981,-105.71445444993236,5.820766091346741e-11,3104.9998556146984,1124.4532197503165,246.31393588713337,gs://gcp-public-data-sentinel-2/tiles/34/V/DM/S2B_MSIL1C_20220120T100229_N0301_R122_T34VDM_20220120T104447.SAFE
19,430846.48123117944,5659054.358002103,430838.23982261086,5659036.852722401,432499.7979295398,5658374.84501591,-19.348272084147663,1.1641532182693481e-10,1784.3868361619122,83.44179477631455,288.3946847539962,gs://gcp-public-data-sentinel-2/tiles/29/U/MS/S2B_MSIL1C_20220120T114349_N0301_R123_T29UMS_20220120T121327.SAFE
20,377084.9120505954,4597827.8220985355,376854.9189673341,4598049.198579597,377407.54701190576,4598530.983670259,319.22463049606085,0.0,256.896866314458,730.1417657015878,133.5272259305919,gs://gcp-public-data-sentinel-2/tiles/34/T/CM/S2B_MSIL1C_20220121T093209_N0301_R136_T34TCM_20220121T102447.SAFE
21,564018.5191197692,5605839.747474747,564032.6119871642,5605930.521366495,567554.0989099159,5604619.4905742975,-91.86135386809046,0.0,3740.9421922249417,33.018773718454284,290.68765857043485,gs://gcp-public-data-sentinel-2/tiles/29/U/NS/S2A_MSIL1C_20220122T113401_N0301_R080_T29UNS_20220122T133818.SAFE
22,422027.3955913034,4368198.800275871,422143.0036370744,4368277.534796648,421982.8059269941,4367848.221568037,139.87260278190575,0.0,-151.14829841257978,362.58214814162267,251.849124395039,gs://gcp-public-data-sentinel-2/tiles/12/S/VJ/S2A_MSIL1C_20220122T181651_N0301_R084_T12SVJ_20220122T202049.SAFE
23,539758.5104800748,5127498.820767977,540290.785432928,5127761.596739657,543057.36291903,5127578.885857755,593.6057923633807,-1.1641532182693481e-10,2419.096485350512,2077.07093566878,225.41578210279377,gs://gcp-public-data-sentinel-2/tiles/30/T/WS/S2A_MSIL1C_20220123T110341_N0301_R094_T30TWS_20220123T130825.SAFE
24,214182.74566856737,4645826.1100159,214311.48576436195,4645974.888605187,214148.10682044033,4647466.914435621,196.7462347679876,0.0,1361.4793631956245,-940.6447347097077,209.96218409641773,gs://gcp-public-data-sentinel-2/tiles/30/T/TM/S2B_MSIL1C_20220124T112249_N0301_R037_T30TTM_20220124T120559.SAFE
25,669885.1157361266,6288565.519199414,669717.3355325275,6288710.136520114,671679.1001320565,6287346.449135822,221.50477684714306,1.1641532182693481e-10,-2162.4521728954783,169.0310231366515,131.4364853924298,gs://gcp-public-data-sentinel-2/tiles/32/V/PH/S2A_MSIL1C_20220124T103331_N0301_R108_T32VPH_20220124T123744.SAFE
26,415067.756750209,5270944.5281702895,415057.9971603384,5271028.3938776385,415768.7291396384,5270474.053492812,84.43166742163537,5.820766091346741e-11,-216.30409299253245,854.4270833097529,198.66691427422023,gs://gcp-public-data-sentinel-2/tiles/31/T/DN/S2B_MSIL1C_20220125T105229_N0400_R051_T31TDN_20220125T133326.SAFE
27,616448.0054913275,5887147.53096831,616322.8833766634,5887171.259933569,618076.1931919402,5886025.42202067,-127.352296289593,0.0,849.9892551868089,1878.531024680439,240.3361593555392,gs://gcp-public-data-sentinel-2/tiles/29/U/PU/S2B_MSIL1C_20220127T113309_N0400_R080_T29UPU_20220127T121733.SAFE
28,358317.0527697262,5097608.205985174,358352.53985093505,5097607.744848861,359544.9060328761,5098382.072157129,35.49007719661726,0.0,1365.7656008929491,-223.31853134233083,240.67150511904077,gs://gcp-public-data-sentinel-2/tiles/19/T/CM/S2A_MSIL1C_20220127T154521_N0400_R011_T19TCM_20220127T193328.SAFE
29,537448.152212801,5861457.271321751,537362.4396491068,5861403.3255548,535617.4736561046,5861904.6321424125,-101.27580830081297,1.1641532182693481e-10,-1443.9679831367498,-1199.9169090842029,244.58399377024816,gs://gcp-public-data-sentinel-2/tiles/29/U/NU/S2A_MSIL1C_20220128T115401_N0400_R023_T29UNU_20220128T135304.SAFE
30,709820.1882629377,4212004.977314764,710147.3082550693,4212027.083729828,709597.4532302185,4212860.373089332,327.8661050477211,0.0,-62.68555476785781,-946.2124713143766,256.67247569733917,gs://gcp-public-data-sentinel-2/tiles/10/S/GH/S2B_MSIL1C_20220129T185629_N0400_R113_T10SGH_20220129T202029.SAFE
31,583796.8543356486,5517137.121305823,584070.937469902,5517177.389905809,582750.7304125052,5517753.027450275,277.02549454337924,0.0,-796.973052419316,-962.4165699309306,252.0207563721897,gs://gcp-public-data-sentinel-2/tiles/29/U/NR/S2B_MSIL1C_20220130T114349_N0400_R123_T29UNR_20220130T121714.SAFE
32,717897.4603408858,4661412.071737785,717680.3547892689,4661527.963145646,720222.7409245219,4660834.3590275,-246.10087151208486,1.1641532182693481e-10,689.5717486537077,2563.646113196236,210.03171634505009,gs://gcp-public-data-sentinel-2/tiles/29/T/QG/S2B_MSIL1C_20220131T111209_N0400_R137_T29TQG_20220131T115433.SAFE
33,582158.7514949632,5693134.011075504,581904.0999129001,5693073.578080456,585202.3100449074,5693622.2650958225,261.72423490703693,1.1641532182693481e-10,-3051.5779572683214,-455.8866508977299,73.11541315334158,gs://gcp-public-data-sentinel-2/tiles/30/U/WB/S2B_MSIL1C_20220131T111209_N0400_R137_T30UWB_20220131T115433.SAFE
34,719489.4184085047,5510437.011133367,719743.0111511011,5510168.063945592,722782.1325043261,5508397.870332096,369.6510096152143,0.0,3648.47187638842,-1274.0474444037611,324.32890407514316,gs://gcp-public-data-sentinel-2/tiles/34/U/GA/S2A_MSIL1C_20220202T092211_N0400_R093_T34UGA_20220202T113241.SAFE
35,582216.0262629889,6356799.103842906,582063.3123224974,6356979.355713386,585078.8440668462,6355737.224553408,236.24623686357128,2.3283064365386963e-10,-2877.690415275974,959.1832089711853,131.06521794363056,gs://gcp-public-data-sentinel-2/tiles/32/V/NJ/S2A_MSIL1C_20220203T103231_N0400_R108_T32VNJ_20220203T142204.SAFE
36,398889.08322212234,4311754.780158397,399462.92259708425,4311613.938530854,397620.82733350084,4312497.293442717,590.8705376861625,5.820766091346741e-11,-1177.2313844668026,-1109.897973903128,261.6308345845611,gs://gcp-public-data-sentinel-2/tiles/12/S/UJ/S2A_MSIL1C_20220204T182541_N0400_R127_T12SUJ_20220204T204314.SAFE
37,576879.6470673168,5482942.89303049,577165.5464780085,5482902.736898414,573974.3845249119,5483565.068206299,288.70571171550813,0.0,-2944.7277639094127,-448.7371521273108,274.37848440968764,gs://gcp-public-data-sentinel-2/tiles/29/U/NQ/S2A_MSIL1C_20220204T114351_N0400_R123_T29UNQ_20220204T135157.SAFE
38,430173.2338098914,6172790.4836881105,430150.2932427457,6172809.66128172,430321.08129319956,6172420.905652824,29.90066416671731,0.0,-346.6318893438489,-197.1841137439942,128.32148458362457,gs://gcp-public-data-sentinel-2/tiles/33/U/VB/S2B_MSIL1C_20220205T102119_N0400_R065_T33UVB_20220205T110638.SAFE
39,473674.48166246485,4224161.06895628,474107.8350762653,4224076.930306548,473183.58023992163,4224673.767207438,441.4459124641208,-5.820766091346741e-11,-386.33918883909837,-834.3793145095688,252.8679587315712,gs://gcp-public-data-sentinel-2/tiles/13/S/DC/S2A_MSIL1C_20220205T175531_N0400_R141_T13SDC_20220205T211949.SAFE
40,645609.622993959,5315854.331697489,645756.1901119841,5315895.625854605,644944.09405169,5316853.046653912,152.27320019666166,-1.1641532182693481e-10,-47.48502661917507,-1245.1852239715158,237.7243556854224,gs://gcp-public-data-sentinel-2/tiles/30/U/XU/S2A_MSIL1C_20220205T111241_N0400_R137_T30UXU_20220205T132515.SAFE
41,665204.8290752745,5845501.29627413,665312.2935923166,5845342.259021138,665341.8447827674,5845882.066001017,191.94131984142984,1.1641532182693481e-10,-249.2139061179215,-310.1858025952748,330.4221613187387,gs://gcp-public-data-sentinel-2/tiles/30/U/XD/S2A_MSIL1C_20220205T111241_N0400_R137_T30UXD_20220205T132515.SAFE
42,524215.75747616927,4414738.076832401,524221.64457024593,4414847.225094372,526696.1187166536,4414777.424128007,109.30691180399347,0.0,2411.2156571878963,664.0758921423123,255.93360086143,gs://gcp-public-data-sentinel-2/tiles/13/T/EE/S2B_MSIL1C_20220207T174509_N0400_R098_T13TEE_20220207T195442.SAFE
43,216316.48325045023,6642572.779089597,216259.38803688093,6642852.407182731,213810.21451701113,6644162.193337078,285.39750153443566,-2.9103830456733704e-11,2960.9788229756673,-430.95598522500717,122.8593369401448,gs://gcp-public-data-sentinel-2/tiles/32/V/KM/S2A_MSIL1C_20220208T112231_N0400_R037_T32VKM_20220208T132948.SAFE
44,323274.41985392716,5548312.354868103,323351.6697646313,5548190.553100873,324739.5073765381,5548089.157433192,144.233211169223,1.7462298274040222e-10,1327.5811837369768,-691.0191210562039,302.5002224080298,gs://gcp-public-data-sentinel-2/tiles/30/U/UA/S2A_MSIL1C_20220208T112231_N0400_R037_T30UUA_20220208T132948.SAFE
45,575483.5342785293,6610394.342858256,575131.811919158,6610610.814821222,574366.8996806917,6611102.372424659,412.99967170926965,-2.3283064365386963e-10,1322.1561964564835,-6.764568723511814,124.45909220855783,gs://gcp-public-data-sentinel-2/tiles/31/V/EG/S2B_MSIL1C_20220210T111109_N0400_R137_T31VEG_20220210T115635.SAFE
46,367051.1549250304,6528070.714285715,367167.8917829493,6528084.182832006,365492.9798414089,6528780.844641042,-117.51125791183051,-1.7462298274040222e-10,1670.7165645262285,-450.70876498179575,125.31504388350456,gs://gcp-public-data-sentinel-2/tiles/32/V/LL/S2A_MSIL1C_20220212T110151_N0400_R094_T32VLL_20220212T130814.SAFE
47,346190.04501500085,7661266.979535616,346315.6983331829,7661670.039423,343979.5888500302,7661849.970790711,422.19193406342106,0.0,978.1761933596567,-2270.567071077361,169.73530237906394,gs://gcp-public-data-sentinel-2/tiles/23/K/LS/S2B_MSIL1C_20220213T132229_N0400_R038_T23KLS_20220213T152057.SAFE
48,329533.65798318165,5708259.102636446,329630.19660517544,5708171.6191413235,328862.46871168853,5707883.343994043,130.28072557113774,-5.820766091346741e-11,-42.63709700899824,807.5714176710314,327.0947570770121,gs://gcp-public-data-sentinel-2/tiles/31/U/CT/S2A_MSIL1C_20220215T111141_N0400_R137_T31UCT_20220215T132521.SAFE
49,375758.83783014846,5391632.697663087,375955.2591567542,5391562.175385106,374177.74204327085,5392152.471322153,208.69769820779518,1.1641532182693481e-10,-1641.5097414336426,285.620014981628,296.27272830784943,gs://gcp-public-data-sentinel-2/tiles/33/U/UP/S2A_MSIL1C_20220217T101101_N0400_R022_T33UUP_20220217T122427.SAFE
50,407858.2623141496,4692745.8258256605,408292.0140965121,4692716.917633571,404601.76728429407,4693348.298829968,434.7140350535795,0.0,-3290.577665952249,-382.2992370038801,272.9203997350842,gs://gcp-public-data-sentinel-2/tiles/15/T/UG/S2B_MSIL1C_20220218T171339_N0400_R112_T15TUG_20220218T202028.SAFE
51,252466.91546827529,4473398.037687186,252045.75620308192,4473431.779454304,254137.4153487957,4473313.749945466,422.50873778706125,-2.9103830456733704e-11,-1670.613293976685,108.35490631598726,94.27222481096824,gs://gcp-public-data-sentinel-2/tiles/15/T/TE/S2B_MSIL1C_20220218T171339_N0400_R112_T15TTE_20220218T202028.SAFE
52,432959.7852505067,3885345.962693582,432868.90056999726,3885277.6453066417,434032.112502179,3885692.0808368856,113.69824321250569,1.1641532182693481e-10,-924.9353550223763,-675.6091740240436,36.29397287113754,gs://gcp-public-data-sentinel-2/tiles/29/S/MU/S2B_MSIL1C_20220223T112109_N0400_R037_T29SMU_20220223T134246.SAFE
53,333951.22916191147,4396095.12836443,334011.8032652996,4396277.60327019,332569.8614758005,4398232.499189139,192.2662560966058,0.0,1985.9461605963768,-1647.471107627454,185.28920468976463,gs://gcp-public-data-sentinel-2/tiles/15/T/UE/S2A_MSIL1C_20220223T171321_N0400_R112_T15TUE_20220223T203345.SAFE
54,608987.3962129306,5930272.788084931,609018.3654575296,5930232.038949371,608285.2310367319,5930048.88353324,51.18189289074652,1.1641532182693481e-10,-161.96791422043518,724.7174822447375,330.70333659110406,gs://gcp-public-data-sentinel-2/tiles/30/U/WE/S2B_MSIL1C_20220223T112109_N0400_R037_T30UWE_20220223T121003.SAFE
55,708152.3034241725,4567258.481393093,708217.3187054339,4567479.392922439,707455.8493003203,4566958.484931703,230.28002647918842,-1.1641532182693481e-10,-561.7357586184206,-469.38938361337193,206.565051177078,gs://gcp-public-data-sentinel-2/tiles/18/T/YL/S2A_MSIL1C_20220226T154221_N0400_R011_T18TYL_20220226T192924.SAFE
56,747464.1843996553,4453935.634920634,747127.999141788,4453942.522590567,748377.702595359,4454014.078397989,336.2558067965936,0.0,-915.2741250521486,40.568504343117446,90.2083473708062,gs://gcp-public-data-sentinel-2/tiles/14/T/QK/S2B_MSIL1C_20220228T171139_N0400_R112_T14TQK_20220228T204946.SAFE
57,450013.92406135256,5385269.355950852,449993.7577095198,5385260.918516966,450379.9317250321,5384009.518235284,-21.860284463732537,1.7462298274040222e-10,-1065.036093264211,774.8057666162946,198.47222648813252,gs://gcp-public-data-sentinel-2/tiles/31/U/DP/S2A_MSIL1C_20220301T105001_N0400_R051_T31UDP_20220301T130824.SAFE
58,427283.9865223156,6481534.418629129,427047.6940661475,6481692.901105795,427780.44836820837,6481427.873123474,284.5185762863301,-5.820766091346741e-11,-463.5571986239414,228.5706556257515,126.12671577278992,gs://gcp-public-data-sentinel-2/tiles/32/V/MK/S2A_MSIL1C_20220301T105001_N0400_R051_T32VMK_20220301T111841.SAFE
59,732314.3353540881,4592332.588943964,731553.8115621709,4592747.103749834,733982.4781927863,4592042.817050846,866.1518125350459,0.0,-1582.3823945959023,612.4517937195055,123.08761045012628,gs://gcp-public-data-sentinel-2/tiles/29/T/QF/S2B_MSIL1C_20220302T110859_N0400_R137_T29TQF_20220302T140758.SAFE
60,556626.0318867997,5314715.80803331,556352.853695612,5314841.098540844,560248.7778649207,5313481.183572386,-300.5395737983451,-1.1641532182693481e-10,3820.153877704698,-181.84999178439972,292.6561798089758,gs://gcp-public-data-sentinel-2/tiles/33/U/WP/S2A_MSIL1C_20220303T095031_N0400_R079_T33UWP_20220304T143358.SAFE
61,753268.311187045,5607547.5264931545,753371.3853910891,5607514.76404693,754537.590166164,5606827.128341563,108.15576462661474,0.0,1442.2727542639,251.56874535406345,292.74023405564776,gs://gcp-public-data-sentinel-2/tiles/31/U/GS/S2B_MSIL1C_20220303T103839_N0400_R008_T31UGS_20220304T174932.SAFE
62,380468.48568540864,5171532.346001761,380608.70065230527,5171639.551387399,377509.3191994387,5171110.0155955665,176.50278086128472,-2.3283064365386963e-10,-1904.7417876578709,-2359.8314138626915,210.17352002964432,gs://gcp-public-data-sentinel-2/tiles/31/T/CM/S2A_MSIL1C_20220304T105941_N0400_R094_T31TCM_20220304T131125.SAFE
63,343625.9890394926,5673097.606210529,343758.0932824673,5672861.586554026,343726.0015436418,5673969.46270788,270.47515462157264,1.1641532182693481e-10,-639.9043353459768,-623.0357689733554,322.75003642291927,gs://gcp-public-data-sentinel-2/tiles/31/U/CS/S2A_MSIL1C_20220304T105941_N0400_R094_T31UCS_20220304T131125.SAFE
64,354002.3195759978,5644280.827601355,353941.79746644816,5644282.158900996,354844.2221942386,5643750.170287022,-60.536750020647844,1.1641532182693481e-10,988.1705991358343,101.99560211736605,293.42810875768856,gs://gcp-public-data-sentinel-2/tiles/31/U/CS/S2A_MSIL1C_20220304T105941_N0400_R094_T31UCS_20220304T131125.SAFE
65,331228.6117149886,5512443.321976466,331166.25958420755,5512397.454400489,330947.0265032969,5510744.232301118,77.40557304848193,-1.7462298274040222e-10,1183.3089755179835,-1254.3706967502512,54.21977332030953,gs://gcp-public-data-sentinel-2/tiles/30/U/UA/S2B_MSIL1C_20220305T112109_N0400_R037_T30UUA_20220305T123224.SAFE
66,496768.7755336294,6086661.562564419,497044.57877142896,6086583.47597564,500199.9878643679,6085619.557149775,-286.64427663548764,-1.7462298274040222e-10,-3594.58256732352,82.68738842170222,102.40288312176524,gs://gcp-public-data-sentinel-2/tiles/32/U/MF/S2A_MSIL1C_20220305T102921_N0400_R108_T32UMF_20220305T124406.SAFE
67,651584.097438394,4256529.692053611,651757.5576181066,4256532.165189883,651210.0131427908,4256537.813639077,173.47780938480938,0.0,-373.5857964431772,-24.41226754699931,269.0058129444932,gs://gcp-public-data-sentinel-2/tiles/12/S/XH/S2B_MSIL1C_20220305T180129_N0400_R041_T12SXH_20220305T211234.SAFE
68,510029.3101171098,5509369.498229043,510207.09029041696,5509537.990868992,511444.94185942726,5510348.991210793,244.93991046437063,0.0,1709.8955745288506,194.7865732954972,228.8568009855898,gs://gcp-public-data-sentinel-2/tiles/31/U/ER/S2B_MSIL1C_20220306T104819_N0400_R051_T31UER_20220306T131459.SAFE
69,436236.9038484243,4942714.917930905,436314.76876669924,4942749.323124289,436001.3965668225,4943006.091302423,85.12733303560826,-1.1641532182693481e-10,-132.3010078288995,-342.05972901718485,251.1576543101424,gs://gcp-public-data-sentinel-2/tiles/10/T/DQ/S2B_MSIL1C_20220306T191249_N0400_R056_T10TDQ_20220306T225501.SAFE
70,389704.4092084618,6024041.325406195,389827.59267865104,6024031.585991777,387668.9348874563,6025014.301397666,123.5678903319769,1.1641532182693481e-10,-2229.4123031912236,395.3424131756635,302.8086635293977,gs://gcp-public-data-sentinel-2/tiles/30/U/UF/S2A_MSIL1C_20220306T114351_N0400_R123_T30UUF_20220306T135207.SAFE
71,271300.59716520074,6546927.58171482,271197.8822628055,6547172.960201966,270266.63987519656,6547340.152370586,266.0093102277613,-2.3283064365386963e-10,1035.1510099112036,-522.4880483481601,130.85767720180894,gs://gcp-public-data-sentinel-2/tiles/32/V/KL/S2A_MSIL1C_20220307T110921_N0400_R137_T32VKL_20220307T113858.SAFE
72,679597.3132682941,4715637.72986651,679872.9272557946,4715488.250080327,677941.9721883447,4716225.432489086,313.53991226562493,1.1641532182693481e-10,-1755.8907668474799,-203.9764061492917,286.5817815248404,gs://gcp-public-data-sentinel-2/tiles/15/T/XH/S2B_MSIL1C_20220307T170049_N0400_R069_T15TXH_20220307T204048.SAFE
73,357552.1763940371,6752767.668536204,357538.26039797545,6752804.18961215,357522.10878485144,6752756.016162821,39.08252722975618,1.1641532182693481e-10,27.896572268259636,-48.57113629874432,122.52953827833112,gs://gcp-public-data-sentinel-2/tiles/31/V/CH/S2B_MSIL1C_20220308T113319_N0400_R080_T31VCH_20220308T122753.SAFE
74,516516.17543258297,4657966.573802541,516582.56786091806,4658013.408297308,518055.6353008807,4657532.893176157,81.24915039734255,0.0,1519.4343179660189,549.8597308372107,267.11252826361476,gs://gcp-public-data-sentinel-2/tiles/14/T/NM/S2A_MSIL1C_20220308T172151_N0400_R012_T14TNM_20220308T212118.SAFE
75,442268.5321804656,5550584.733138434,442375.5093082169,5550363.288132763,441362.28184380505,5551240.136847663,245.93087727781023,1.1641532182693481e-10,-929.3617718326731,643.4801213011394,339.36245301531216,gs://gcp-public-data-sentinel-2/tiles/31/U/DR/S2B_MSIL1C_20220309T105759_N0400_R094_T31UDR_20220309T115916.SAFE
76,460042.2439268721,2967880.371338618,460224.2159467778,2967717.9996049395,460631.9485729189,2968292.354507716,243.88193029886202,-5.820766091346741e-11,174.64792196572694,-702.6695239616777,309.667987584127,gs://gcp-public-data-sentinel-2/tiles/39/R/VK/S2B_MSIL1C_20220310T070719_N0400_R106_T39RVK_20220310T090957.SAFE
77,546411.3807560339,6294779.117895091,546382.4242685658,6294821.983202417,549259.8962717192,6293067.762319644,51.72922518923989,0.0,-3136.6115092230216,1048.1699460772647,140.67641731124374,gs://gcp-public-data-sentinel-2/tiles/32/V/NH/S2B_MSIL1C_20220310T102739_N0400_R108_T32VNH_20220310T123821.SAFE
78,493017.25480901106,4352378.629991941,492957.4409553412,4352402.2252074415,495689.4013613812,4351576.679557396,64.29954343019736,-1.1641532182693481e-10,-2789.8000883144737,-17.931503956157982,106.59190869167988,gs://gcp-public-data-sentinel-2/tiles/10/S/DJ/S2B_MSIL1C_20220310T185109_N0400_R113_T10SDJ_20220310T210843.SAFE
79,447204.41954968823,4456065.431588613,447230.8169500548,4456140.699060363,446331.7967224123,4456299.466888004,79.76224075121695,-1.1641532182693481e-10,-64.22680919768236,-899.8914724836535,199.06196378602837,gs://gcp-public-data-sentinel-2/tiles/29/T/ME/S2A_MSIL1C_20220313T113321_N0400_R080_T29TME_20220313T134759.SAFE
80,447380.14186390815,4507643.493094208,447334.2588207567,4507976.415649004,447370.9726877283,4508837.298826861,336.06945880443936,0.0,1177.359334299088,182.04896914694194,170.0994412670006,gs://gcp-public-data-sentinel-2/tiles/31/T/DF/S2B_MSIL1C_20220313T103729_N0400_R008_T31TDF_20220313T125303.SAFE
81,475609.18801780674,6352166.183261183,475423.0722742343,6352357.564130507,477324.32539324736,6351403.295078803,266.9563768648394,-1.1641532182693481e-10,-1759.0201762034749,664.3730370806169,134.91331961300853,gs://gcp-public-data-sentinel-2/tiles/32/V/MJ/S2B_MSIL1C_20220313T103729_N0400_R008_T32VMJ_20220313T113707.SAFE
82,437781.51526012376,5772466.774329565,437497.56509761646,5772490.166234412,438075.781778485,5772842.124544673,284.9120495877345,0.0,-493.3452635512335,230.74812668196248,90.12216565604722,gs://gcp-public-data-sentinel-2/tiles/29/U/MT/S2B_MSIL1C_20220314T115359_N0400_R023_T29UMT_20220314T135929.SAFE
83,706511.7792789001,5659535.31969274,706318.172956627,5659604.175961164,708835.9873377013,5659371.895210236,205.4862373137373,0.0,-2307.5905330399282,-434.0966203228018,87.3450411230229,gs://gcp-public-data-sentinel-2/tiles/30/U/YB/S2A_MSIL1C_20220314T105831_N0400_R094_T30UYB_20220314T132051.SAFE
84,422376.5608802284,5281134.03021736,422343.74605772435,5281142.335862138,422849.16812394356,5280266.322551898,-33.84961316116377,0.0,-650.4442288431479,775.8125983622974,199.60244540240643,gs://gcp-public-data-sentinel-2/tiles/31/T/DN/S2B_MSIL1C_20220316T104709_N0400_R051_T31TDN_20220316T114158.SAFE
85,587541.4250682744,5464304.53430408,587727.6052091334,5464269.957903748,586947.4801836673,5464209.53323542,189.3635981653686,0.0,-571.8857161114981,188.48951596153782,280.13780385308513,gs://gcp-public-data-sentinel-2/tiles/30/U/WV/S2A_MSIL1C_20220317T110811_N0400_R137_T30UWV_20220317T132718.SAFE
86,681707.8196411419,5933563.294332395,681779.5680014715,5933623.660912628,683553.1902189349,5933312.9471092215,93.76540523563116,0.0,1606.4721634316832,969.0498846456458,249.0738374429107,gs://gcp-public-data-sentinel-2/tiles/29/U/PV/S2B_MSIL1C_20220318T113319_N0400_R080_T29UPV_20220318T120828.SAFE
87,215072.10333645105,4591699.0644852985,215032.81021282438,4591706.58028001,215652.8350223527,4591933.9885248095,40.00545880851159,-2.9103830456733704e-11,-553.1426943693299,294.897074397978,93.8395963379535,gs://gcp-public-data-sentinel-2/tiles/30/T/TL/S2A_MSIL1C_20220320T112121_N0400_R037_T30TTL_20220320T133840.SAFE
88,394481.9078583099,5946443.975656379,394364.28116799024,5946420.563405079,395873.2479204103,5945880.879064664,-119.93403097752763,-5.820766091346741e-11,1436.201639437069,409.9154206506905,273.4336303624505,gs://gcp-public-data-sentinel-2/tiles/30/U/UE/S2A_MSIL1C_20220320T112121_N0400_R037_T30UUE_20220320T133840.SAFE
89,337442.1651431673,6549113.617998163,337156.62476891605,6549165.485857601,339635.5957671923,6548447.971176616,290.21299104318973,0.0,-2168.3240758738752,914.475158338253,124.83714095555428,gs://gcp-public-data-sentinel-2/tiles/32/V/LL/S2A_MSIL1C_20220321T104731_N0400_R051_T32VLL_20220321T131102.SAFE
90,428367.9888465529,6073094.866194412,428323.1948533579,6073158.657365638,426622.4432017029,6073600.137664903,-77.94751665526705,-2.3283064365386963e-10,-1642.7141655702962,795.1719244068328,310.8461469130488,gs://gcp-public-data-sentinel-2/tiles/29/U/MA/S2A_MSIL1C_20220322T120401_N0400_R066_T29UMA_20220322T141947.SAFE
91,649522.9114449439,5697340.078428065,649676.6498961678,5697307.087763422,651684.1027644275,5696620.086461022,157.23833927608575,-1.1641532182693481e-10,2269.200262377359,202.0522699758005,285.17478818504713,gs://gcp-public-data-sentinel-2/tiles/30/U/XC/S2B_MSIL1C_20220322T110639_N0400_R137_T30UXC_20220322T121416.SAFE
92,427855.2822765242,5431581.819507023,428000.10035795846,5431691.236813012,428203.5146489346,5432589.1913889395,181.50598767002552,-1.1641532182693481e-10,853.2703301312772,-627.1161922501732,234.264523985133,gs://gcp-public-data-sentinel-2/tiles/20/U/MV/S2A_MSIL1C_20220322T152631_N0400_R068_T20UMV_20220322T171847.SAFE
93,455859.9961889009,5975563.660982058,455819.171547634,5975587.952820187,454246.5385016419,5975942.765811398,-47.50520744349249,1.1641532182693481e-10,-1643.926749149436,217.1689774999095,289.7278287379609,gs://gcp-public-data-sentinel-2/tiles/30/U/VE/S2A_MSIL1C_20220323T113321_N0400_R080_T30UVE_20220323T134849.SAFE
94,552772.5727612608,5868006.922471467,552920.3800804793,5867940.097532978,549777.8056720066,5869117.562316115,162.2115162948574,1.1641532182693481e-10,-3186.7567058066884,-227.25440584688226,287.08425837668347,gs://gcp-public-data-sentinel-2/tiles/29/U/NU/S2B_MSIL1C_20220324T115359_N0400_R023_T29UNU_20220324T135149.SAFE
95,393585.0775964117,5115640.493608139,393957.46110811626,5115807.805164603,395059.8676062224,5115702.481160792,408.24335477205346,0.0,1290.4848591716404,653.6897642157714,237.94985447327883,gs://gcp-public-data-sentinel-2/tiles/20/T/LS/S2B_MSIL1C_20220324T151649_N0400_R025_T20TLS_20220324T190057.SAFE
96,459888.78860497376,5945739.54442383,459907.4978943279,5945730.964880315,461504.5783187455,5945158.37185661,20.582664430660266,0.0,1631.9941345431007,495.46198383631213,272.0315646378112,gs://gcp-public-data-sentinel-2/tiles/30/U/VE/S2B_MSIL1C_20220325T112109_N0400_R037_T30UVE_20220325T120437.SAFE
97,696281.4357012528,5939260.617585877,696382.8325677707,5939304.399738826,697698.4475252177,5938916.476661783,110.44546824791512,0.0,1177.8126739757352,872.2757157782696,248.73698449753869,gs://gcp-public-data-sentinel-2/tiles/29/U/PV/S2B_MSIL1C_20220328T113319_N0400_R080_T29UPV_20220328T121548.SAFE
98,379694.5600443273,5190270.134776716,379898.37542060856,5190484.446285406,376730.06494748936,5189649.109859302,295.7534959484586,-1.7462298274040222e-10,-2143.5602740445725,-2201.037834865238,211.54204943506585,gs://gcp-public-data-sentinel-2/tiles/31/T/CM/S2B_MSIL1C_20220329T105629_N0400_R094_T31TCM_20220329T115912.SAFE
99,577895.5863478441,5918001.582093273,577950.48503887,5917960.91241765,576033.9729998988,5919142.829076478,-68.32194955992959,-2.3283064365386963e-10,2054.5222627699404,-763.970736642679,142.78944362221813,gs://gcp-public-data-sentinel-2/tiles/33/U/WV/S2A_MSIL1C_20220329T100611_N0400_R022_T33UWV_20220329T110829.SAFE
