,waypoint,flight_id,formation_time,time,age,longitude,latitude,altitude,level,continuous,segment_length,sin_a,cos_a,width,depth,sigma_yz,air_temperature,specific_humidity,air_pressure,rhi,rho_air,q_sat,n_ice_per_m,iwc,u_wind,v_wind,vertical_velocity,tau_cirrus,air_temperature_lower,u_wind_lower,v_wind_lower,dT_dz,ds_dz,dsn_dz,sdr,top_net_solar_radiation,rsr,top_net_thermal_radiation,olr,area_eff,plume_mass_per_m,r_ice_vol,terminal_fall_speed,diffuse_h,diffuse_v,n_ice_per_vol,tau_contrail,dn_dt_agg,dn_dt_turb,rf_sw,rf_lw,rf_net,persistent,ef,timestep,age_hours,x,y,x_proj,y_proj
89295,68,1,2021-09-11 12:52:18,2021-09-11 13:11:12,0 days 00:18:54,-30.711589549830336,40.37841255326599,10342.351535903801,250.79391074658008,True,257.09099571687494,-0.3107242494068448,-0.950500100384294,1801.5426559715177,181.12367660421023,32161.299586949495,227.86894,0.00024857005,25079.391074658008,1.439064420207336,0.38341960625943605,0.00017273031692126674,2077794634340.447,7.750387645718204e-05,-4.282245,-40.50119,-0.15811081,0.90992504,229.39894,-3.8306663,-39.33436,0.002978038461824326,0.013521922273678016,0.010469790990545624,1065.3063613233167,749.12994,316.1764174756604,-179.4063,179.4063,157618.0157910012,60433.837553979254,8.372355822544552e-06,0.015143335714916557,44.35972914833408,1.7409091236044716,13182469.173419664,0.45180633857510316,1.6925866416010377e-16,2.4110084127776283e-05,-26.121153,9.301866,-16.819286,True,-7782376.437818934,1169,0.315,694263.8856685665,4472272.668681454,,
89296,69,1,2021-09-11 12:52:19,2021-09-11 13:11:12,0 days 00:18:53,-30.71447405562003,40.37769417753668,10345.445112236594,250.67395735570716,True,243.01870978372335,-0.23363152134009146,-0.9723252090922637,1897.779309154759,183.0224922891637,34304.06379341621,227.84467,0.00024799968,25067.395735570717,1.4392092174434565,0.3832770529974794,0.0001723166260314647,1735092874483.8584,7.716849829693891e-05,-4.2898273,-40.507225,-0.15852308,0.91028965,229.37407,-3.8383112,-39.34097,0.002982825928986017,0.013461839005167033,0.011070928168675375,1065.3053104865432,749.38135,315.92396283029325,-179.41216,179.41216,167216.6029898006,64090.28680618027,9.053514418695144e-06,0.01731269517308705,45.09343535070865,1.8403356615530218,10376319.357412677,0.41121281900728085,2.1328462063208086e-16,2.4956488697514215e-05,-23.634071,8.8036995,-14.830372,True,-6838421.209291877,1169,0.31472222222222224,694021.0598869649,4472186.584689478,,
89297,70,1,2021-09-11 12:52:20,2021-09-11 13:11:12,0 days 00:00:00,-30.71726340596976,40.37718356633094,10346.985476154763,250.61424708794155,False,0.0,0.0,0.0,738.7328235205429,189.12220497198012,0.0,227.8327,0.0002477442,25061.424708794155,1.4394236452173874,0.3832058748083472,0.00017211347326594496,1770300395578.4712,7.751370392493424e-05,-4.293563,-40.504433,-0.1588847,0.91081405,229.36179,-3.842094,-39.338516,0.0029853885300136084,0.01329025360230371,0.0,1065.3018199062712,749.622,315.6798106289275,-179.4166,179.4166,109728.59038747649,42048.64047091973,7.826036078124028e-06,0.01349556984344044,47.5355270461383,2.079446323729914,16133446.983390015,0.8572076926871215,1.89319338370838e-16,1.8135542333394405e-05,-49.62626,15.141588,-34.484673,True,0.0,1169,0.0,693785.7119807774,4472123.781686581,,
89298,76,1,2021-09-11 12:52:26,2021-09-11 13:11:12,0 days 00:18:46,-30.734090985745468,40.374228242661985,10348.556104362673,250.55337552210725,True,238.29159834464414,-0.2726931102332944,-0.9621010693431811,1851.1425711130685,183.45044028830185,33479.02271876853,227.8215,0.0002477741,25055.337552210724,1.4411602434441741,0.38313163177083187,0.0001719268164942054,1740553305457.9707,7.742251211992948e-05,-4.298005,-40.441162,-0.16088334,0.91501224,229.3501,-3.8464482,-39.2762,0.002989196922189876,0.013436965537387567,0.010729592393570705,1065.2790272013426,751.07916,314.19986460368636,-179.44542,179.44542,163975.77677682237,62824.306927393634,8.993938161064698e-06,0.017120489978632192,45.22084987250093,1.8347540525140937,10614697.729573397,0.4198460974222991,2.1226390369019047e-16,2.4702541328389373e-05,-24.277348,8.962366,-15.314981,True,-6756042.852312443,1169,0.31277777777777777,692365.4755681794,4471758.9499455085,,
89299,77,1,2021-09-11 12:52:27,2021-09-11 13:11:12,0 days 00:18:45,-30.736797213726106,40.37364385237916,10349.406703314484,250.52041454503149,True,232.40188991670016,-0.23639456308075232,-0.9716571466036055,1896.7107872728823,186.48260380220972,34771.60706572885,227.81494,0.00024765576,25052.04145450315,1.4414017320434729,0.38309225932439295,0.00017181591435139508,1333563909365.3228,7.719090523799848e-05,-4.3002496,-40.434505,-0.16122073,0.91562366,229.34335,-3.848673,-39.269783,0.002990657872244924,0.013350456863636801,0.010953968170059353,1065.2768177567136,751.3166,313.9602284012449,-179.4515,179.4515,171580.4251572589,65731.13272933422,9.96831662276221e-06,0.02041363198715093,46.42723040842542,1.999552003435664,7772238.051881904,0.38406586503834905,2.9712284795512715e-16,2.5724811995819775e-05,-23.214016,7.2340097,-15.980006,True,-7041666.834644205,1169,0.3125,692137.3703693791,4471688.190181918,,
89300,78,1,2021-09-11 12:52:28,2021-09-11 13:11:12,0 days 00:00:00,-30.739462692680547,40.37314977898166,10351.133014685523,250.4535302301121,False,0.0,0.0,0.0,746.4025907148741,193.66289879967232,0.0,227.80151,0.00024735785,25045.353023011212,1.4415754889133279,0.3830125621591459,0.00017158855129857902,1361191392514.1465,7.752159658305449e-05,-4.3044324,-40.43333,-0.16157268,0.9160961,229.32957,-3.8529136,-39.268963,0.002993470856334568,0.01315536373493231,0.0,1065.2735447220803,751.5493,313.72422831583026,-179.45694,179.45694,113529.68888465902,43483.29702084396,8.638851563314526e-06,0.01598260040937907,49.33961051714181,2.2912222717060375,11989739.475962581,0.79515727868599,2.640522528359672e-16,1.8759875769256093e-05,-46.036602,14.763325,-31.273277,True,0.0,1169,0.0,691912.4646323826,4471627.552180099,,
89301,83,1,2021-09-11 12:52:33,2021-09-11 13:11:12,0 days 00:00:00,-30.75321410228196,40.37050992912371,10357.23787811548,250.21711899260615,False,0.0,0.0,0.0,723.2864979291463,183.63161316674882,0.0,227.7542,0.00024634405,25021.711899260616,1.4423809894307087,0.38273051984559453,0.00017078985975631727,2464435320143.8403,7.792842474678527e-05,-4.3214316,-40.411972,-0.16319261,0.91895026,229.281,-3.8699684,-39.249336,0.0030034960848442436,0.0134081907510391,0.0,1065.2578410626502,752.5509,312.7069377423377,-179.49324,179.49324,104315.22249341069,39924.61933271193,6.9011336363041224e-06,0.010888553083819204,45.213182613505836,1.8591572489533288,23624886.773351915,0.9551677567465343,1.2494049389529967e-16,1.7580621889356863e-05,-56.147507,15.862928,-40.284576,True,0.0,1169,0.0,690752.3633844103,4471304.735695133,,
89302,87,1,2021-09-11 12:52:37,2021-09-11 13:11:12,0 days 00:00:00,-30.76441160695245,40.368479535403495,10357.301175860637,250.21466873010831,False,0.0,0.0,0.0,722.1701976803452,183.71955097520708,0.0,227.75406,0.00024640074,25021.46687301083,1.4427215131854703,0.3827270006180382,0.00017078884518588466,2412012254236.095,7.815169261515711e-05,-4.328565,-40.36957,-0.16404304,0.92198527,229.28087,-3.8767717,-39.208435,0.0030035043113701932,0.013391994536119363,0.0,1065.2434070338902,752.81665,312.4267566432652,-179.53717,179.53717,104204.10282898233,39881.72372783004,6.9549116607413025e-06,0.011034070422882061,45.201829629216924,1.8700315398167602,23146998.906507943,0.9452341926879133,1.287282983852039e-16,1.7648858889365592e-05,-55.60523,15.799983,-39.805244,True,0.0,1169,0.0,689807.3146123692,4471055.238395639,,
89303,123,1,2021-09-11 12:53:13,2021-09-11 13:11:12,0 days 00:17:59,-30.863355435690664,40.3509691061352,10354.62137311179,250.31842118407116,True,233.76122208049495,-0.239584780659781,-0.9708754466337093,1786.3623549554788,180.10777046374344,31840.271235201213,227.77847,0.00024756315,25031.842118407116,1.4459382954556337,0.38284466226092395,0.00017121280273734655,1871227806335.5479,7.85791520412927e-05,-4.3854184,-39.974342,-0.1714906,0.9491604,229.30565,-3.930849,-38.82537,0.003000459150981101,0.013382854961188073,0.010902327281787574,1065.1082655760201,755.1593,309.94896381820763,-179.94397,179.94397,154369.78454287507,59099.64802660861,8.645083818189505e-06,0.016004498309796715,43.412387571203546,1.766020842731293,12121723.249641694,0.45740548935442615,1.9474129033332763e-16,2.5009292176920838e-05,-26.912834,9.6617565,-17.251078,True,-7201007.5689328415,1169,0.2997222222222222,681453.0394953118,4468903.689043495,,
89304,124,1,2021-09-11 12:53:14,2021-09-11 13:11:12,0 days 00:17:58,-30.86603350546659,40.350465425508055,10355.413772617052,250.28773866005045,True,232.81551701667735,-0.23384662536533207,-0.9722734984587649,1788.4341157525967,178.64595393302028,31712.128417958855,227.77231,0.00024741646,25028.773866005045,1.445959796267724,0.3828080956924506,0.0001711088133178695,2193370485263.6946,7.866637386688918e-05,-4.3890724,-39.96871,-0.1717146,0.94976616,229.29933,-3.9344692,-38.82017,0.0030016879360130135,0.013420666481797442,0.010977720099994523,1065.1049610987427,755.2233,309.88163346202396,-179.95589,179.95589,152528.77955123226,58389.251638300826,8.1692847386571e-06,0.014528323786580286,42.83122077673444,1.6938179600959118,14380043.502065605,0.4475741576005298,1.5976132058095865e-16,2.4625863026511833e-05,-26.461138,9.330144,-17.130993,True,-7131449.365355479,1169,0.29944444444444446,681226.9380561888,4468842.284764096,,
89305,125,1,2021-09-11 12:53:15,2021-09-11 13:11:12,0 days 00:17:57,-30.868704577488444,40.34997579363426,10355.47615853115,250.28532314260158,True,233.9289043677326,-0.24059121842670952,-0.9706265325118366,1777.568996370188,178.5278158115266,31491.536975795523,227.7719,0.00024741993,25028.53231426016,1.4460369237316506,0.3828050873467867,0.00017110208193166308,2190324060602.6575,7.869027121441916e-05,-4.390996,-39.95879,-0.17191975,0.9504799,229.2989,-3.936324,-38.81058,0.0030018085064332923,0.013421005742316288,0.010922955955409581,1065.101492099096,755.287,309.81450479440855,-179.96764,179.96764,151560.0548385048,58017.96003073761,8.156535410046198e-06,0.014489608728094308,42.7756724468552,1.6919744613786576,14451855.820034923,0.44866627055178054,1.598538924825933e-16,2.4628099216161598e-05,-26.53498,9.3475895,-17.187391,True,-7145948.291319157,1169,0.2991666666666667,681001.3900331429,4468782.461281105,,
89306,126,1,2021-09-11 12:53:16,2021-09-11 13:11:12,0 days 00:00:00,-30.871383824100604,40.349469637786555,10356.636117273983,250.24041418964404,False,0.0,0.0,0.0,710.6853963557019,183.7350384778163,0.0,227.76283,0.0002471976,25024.041418964403,1.4460311228490839,0.3827516528847066,0.0001709490204834844,2245402211059.4185,7.911524320931355e-05,-4.395522,-39.95532,-0.17215319,0.9510285,229.28963,-3.9408355,-38.807594,0.003003536153128721,0.013268737211894865,0.0,1065.0982115780353,755.3512,309.74701528897276,-179.97966,179.97966,102555.57109027551,39253.31434733798,7.114233843445125e-06,0.01146942444513164,44.79335192026545,1.901509761509232,21894492.782677617,0.8998426193025177,1.4225858993230075e-16,1.8000022394986243e-05,-53.403908,15.511103,-37.892807,True,0.0,1169,0.0,680775.1886283064,4468720.79366591,,
89307,135,1,2021-09-11 12:53:25,2021-09-11 13:11:12,0 days 00:17:47,-30.895760155594758,40.34514023081903,10356.182397753435,250.2579796137672,True,241.15078187765621,-0.23998423213559072,-0.9707767860462522,1738.2891102587198,177.93479220310377,30534.32239826519,227.76718,0.00024743978,25025.79796137672,1.446803325485391,0.3827712015505635,0.00017102516468843503,1799436132135.2717,7.881476475977788e-05,-4.410635,-39.858665,-0.17399919,0.95767456,229.294,-3.9553227,-38.713787,0.003003253168681397,0.013407098318653261,0.010904988870804435,1065.0645572372398,755.9295,309.13505284270855,-180.08719,180.08719,149014.11785215538,57038.31293826679,8.66416320714636e-06,0.01606594889112081,42.44793280814427,1.7626346842004246,12075608.392491948,0.4538799748199663,2.0340989405570377e-16,2.5390443961834163e-05,-26.77243,9.6445675,-17.127863,True,-7177764.289219274,1169,0.29638888888888887,678716.2799313276,4468190.653224315,,
89308,136,1,2021-09-11 12:53:26,2021-09-11 13:11:12,0 days 00:17:46,-30.898522320425997,40.34461976886053,10357.75388608951,250.19714483503074,True,244.47674243887275,-0.24409825176179478,-0.9697505057935445,1728.159752239941,175.15182063400064,29995.963059378882,227.75488,0.00024713285,25019.714483503074,1.4467656975407166,0.3826988241927212,0.00017081746438763805,2470085889932.15,7.88123944650976e-05,-4.4162126,-39.85726,-0.17425002,0.9581751,229.2814,-3.9609096,-38.71292,0.0030057096389958815,0.01348330739483221,0.010932400428179731,1065.0611318719018,755.99567,309.06546536799556,-180.09985,180.09985,144898.90481920284,55452.640501121954,7.722932715449934e-06,0.013198650609325388,41.36430652472846,1.6269062051166876,17046960.382579785,0.4994381637433457,1.365427959396481e-16,2.452698316966362e-05,-29.737007,10.090097,-19.64691,True,-8296248.331293851,1169,0.2961111111111111,678483.0403451725,4468127.300223915,,
89309,137,1,2021-09-11 12:53:27,2021-09-11 13:11:12,0 days 00:17:45,-30.90131965782814,40.3440830722052,10357.814648080763,250.19479288350394,True,244.4822161583175,-0.24415471531654356,-0.9697362914672718,1725.4952342009485,175.03718409876566,29929.371988203788,227.75447,0.0002471371,25019.479288350394,1.4468476779474986,0.38269591265084785,0.0001708107224713203,2477282355160.4307,7.882806627147095e-05,-4.418284,-39.84679,-0.17446563,0.9589238,229.28099,-3.9629033,-38.70279,0.0030057171695384,0.01348357475056073,0.010930889004610016,1065.0577890774227,756.06287,308.99492286648524,-180.11285,180.11285,144586.85833242614,55332.799706846665,7.710396075716125e-06,0.013162065688812553,41.31099764804178,1.6250335217066265,17133523.639228676,0.49959930310397854,1.3601552063466824e-16,2.4531185523990934e-05,-29.757217,10.090747,-19.66647,True,-8291437.6840121355,1169,0.29583333333333334,678246.8524303415,4468062.081522487,,
89310,138,1,2021-09-11 12:53:28,2021-09-11 13:11:12,0 days 00:17:44,-30.90411699459989,40.343546239392694,10357.873988089616,250.19249599079822,True,245.6418373128719,-0.25065323481828705,-0.9680769369606574,1715.0620186534197,174.92683417160077,29721.983796390214,227.75407,0.0002471416,25019.249599079823,1.4469311949527692,0.38269306245038137,0.00017080398095774857,2472633322770.508,7.885085883000203e-05,-4.4203553,-39.836308,-0.17468123,0.9596726,229.28058,-3.964897,-38.692642,0.0030058374724541183,0.013483754106298575,0.010876569944554293,1065.0544454713506,756.13007,308.92437955338187,-180.12587,180.12587,143684.6329808648,54987.11222250621,7.699867038511614e-06,0.013131376433428993,41.259474917345315,1.6236196021371037,17208752.748805095,0.49985317085971825,1.3617777678144692e-16,2.453523630873314e-05,-29.782368,10.093801,-19.688568,True,-8289356.907366849,1169,0.29555555555555557,678010.6612088553,4467996.855268951,,
89311,139,1,2021-09-11 12:53:29,2021-09-11 13:11:12,0 days 00:00:00,-30.90692273655688,40.34299251087551,10359.024519642526,250.14796537270763,False,0.0,0.0,0.0,692.2124170725118,179.22924061453259,0.0,227.74509,0.00024692132,25014.796537270762,1.4469244389405016,0.3826400608815386,0.00017065253356143755,2615412887785.8467,7.936605362485142e-05,-4.4250197,-39.83221,-0.17492548,0.96025205,229.27138,-3.9695385,-38.689034,0.0030075639726831584,0.013353265071206225,0.0,1065.0512940519031,756.19775,308.85354014565314,-180.13914,180.13914,97440.19212163426,37284.52104573095,6.653574899005042e-06,0.010229833201399259,42.89485455047711,1.7932646529694802,26841212.34614394,0.9476769826873306,1.1681009598701966e-16,1.8002095920706333e-05,-56.57386,15.837364,-40.736496,True,0.0,1169,0.0,677773.7967038171,4467929.744110763,,
89312,151,1,2021-09-11 12:53:41,2021-09-11 13:11:12,0 days 00:00:00,-30.93979062238074,40.33704230426341,10359.033086306397,250.1476338293092,False,0.0,0.0,0.0,686.9766438376554,178.64762637960283,0.0,227.74599,0.00024711725,25014.76338293092,1.4479156824442785,0.38263802188391516,0.0001706710213585265,2628447670660.72,7.957605264297146e-05,-4.447496,-39.70502,-0.17743805,0.9691003,229.27217,-3.991208,-38.56562,0.0030083550625155907,0.013335126669521977,0.0,1065.0069884415989,756.9805,308.0264586564426,-180.29103,180.29103,96389.3615363246,36882.23462891278,6.624413692038987e-06,0.010153271168681017,42.559022642611986,1.7854181754765364,27269064.020827465,0.9429608869427327,1.1617471978802192e-16,1.80870787611455e-05,-56.47152,15.81362,-40.657898,True,0.0,1169,0.0,674997.3722811637,4467203.68701286,,
89313,164,1,2021-09-11 12:53:54,2021-09-11 13:11:12,0 days 00:17:18,-30.975108741287244,40.33050894051826,10358.558084706532,250.16601767724032,True,240.6748517121431,-0.2164847437785317,-0.9762860009808311,1692.680565773527,172.88747041294823,29093.243123009837,227.75069,0.00024742555,25016.60176772403,1.4490215049182156,0.38265825444127366,0.0001707535356790899,2608850150804.926,7.925696771725045e-05,-4.471147,-39.565033,-0.18013225,0.9786889,229.27686,-4.0139575,-38.429493,0.003008408610778872,0.013469033912405119,0.011109059757281622,1064.960846955242,757.8252,307.135651642742,-180.4611,180.4611,139326.63122163297,53314.485500453135,7.498801632344313e-06,0.012550780103721222,40.2590466492354,1.5896432511530911,18724705.592392553,0.4854255392542764,1.2730931293325152e-16,2.4868005267277398e-05,-29.152966,9.84187,-19.311096,True,-7858953.017087372,1169,0.28833333333333333,672013.7865285994,4466409.172119347,,
89314,165,1,2021-09-11 12:53:55,2021-09-11 13:11:12,0 days 00:17:17,-30.977880558974306,40.33004035586636,10358.641511121108,250.16278876993164,True,241.54410390299086,-0.22174223954043337,-0.9751053169804752,1683.9227404808616,172.74042028933457,28912.087107785454,227.75012,0.00024742502,25016.278876993165,1.4490954958357014,0.38265427573070626,0.0001707444554771606,2610106878396.952,7.927288810030369e-05,-4.4732423,-39.554775,-0.18034625,0.97941536,229.27626,-4.0160055,-38.419544,0.0030086454141596162,0.013470502920298786,0.011068068206181577,1064.9566162727888,757.8906,307.0659912727888,-180.47415,180.47415,138537.41887168735,53011.935679947,7.483889543757331e-06,0.012508173353792647,40.19497420053178,1.58759432925791,18840446.86016866,0.48438604708925775,1.27092931581751e-16,2.4873283403411548e-05,-29.101553,9.820839,-19.280714,True,-7834408.909870159,1169,0.28805555555555556,671779.4941590658,4466351.770887972,,
89315,166,1,2021-09-11 12:53:56,2021-09-11 13:11:12,0 days 00:00:00,-30.98065898050274,40.32955866255957,10359.630872652448,250.12449943392755,False,0.0,0.0,0.0,677.1092292041257,177.08689591650344,0.0,227.74243,0.00024723724,25012.449943392756,1.4490943122774234,0.3826086241220393,0.0001706150119851091,2673413662954.855,7.979483571169042e-05,-4.477499,-39.549778,-0.18058485,0.97999203,229.26837,-4.02026,-38.414986,0.003010238207196778,0.01333751970020802,0.0,1064.9525336198988,757.9565,306.996051686305,-180.4874,180.4874,94174.87234981843,36032.11833663271,6.542044449815144e-06,0.009938566295027797,41.82615329014729,1.7639343822573461,28387759.87955995,0.9278507356773162,1.1351559757048566e-16,1.8241482974344197e-05,-55.82917,15.641649,-40.187523,True,0.0,1169,0.0,671544.6707475049,4466292.909106595,,
89316,179,1,2021-09-11 12:54:09,2021-09-11 13:11:12,0 days 00:00:00,-31.016169070772463,40.323144861462076,10355.792676722293,250.27306817959303,False,0.0,0.0,0.0,688.1831842861551,187.3972709670754,0.0,227.7744,0.00024788058,25027.306817959303,1.4482293305598133,0.3827821585968884,0.00017116114029619455,1096165645614.0914,7.933866093025874e-05,-4.497452,-39.39743,-0.18197294,0.9879626,229.30118,-4.0394526,-38.267,0.0030035457562223654,0.013010666846563207,0.0,1064.903576170111,756.836,308.06757763495466,-180.57211,180.57211,101287.81437391044,38771.16822560638,9.006440974387571e-06,0.017166024880198912,45.6905178670793,2.3372271142437766,10822285.507786019,0.7120295850043857,3.4550856015475788e-16,2.043690443909315e-05,-41.941235,14.128593,-27.812641,True,0.0,1169,0.0,668543.8193847765,4465512.694863133,,
89317,191,1,2021-09-11 12:54:21,2021-09-11 13:11:12,0 days 00:00:00,-31.0488855557316,40.317027153404986,10355.375865386635,250.2892063976482,False,0.0,0.0,0.0,682.3903709333636,186.7216821679296,0.0,227.78012,0.00024742322,25028.92063976482,1.4446710545861488,0.38279721304980807,0.00017126612743290773,1092849084309.3485,7.899802227540973e-05,-4.528219,-39.284092,-0.18196312,0.9923075,229.30739,-4.0699215,-38.15918,0.0029998836152094555,0.012975243980771418,0.0,1064.8608881699263,753.62396,311.23692576758253,-180.5556,180.5556,100073.1390120138,38307.7187149449,8.96660675834928e-06,0.017036036038794625,45.23817074126107,2.3238003473331803,10920503.694584336,0.7138330773148404,3.439910431394917e-16,2.0520039420258626e-05,-41.656487,14.1240425,-27.532444,True,0.0,1169,0.0,665779.0587295895,4464771.794857218,,
89318,200,1,2021-09-11 12:54:30,2021-09-11 13:11:12,0 days 00:16:42,-31.0737042183369,40.312338679198284,10352.833840067044,250.38764748746019,True,233.0459325361835,-0.23033293364963786,-0.9731118844595166,1621.4982868814604,180.2786418878679,28475.747765843604,227.80202,0.00024752796,25038.76474874602,1.4421027644264237,0.38291096292374105,0.0001716437744418645,989608926332.5859,7.806444012363733e-05,-4.5467324,-39.185062,-0.18187839,0.995962,229.33006,-4.088101,-38.063953,0.0029938092398057847,0.01311452535124729,0.010668022675393995,1064.8289021221724,751.1739,313.65501296201614,-180.54489,180.54489,143872.20837638807,55090.24584736788,1.0420026023697283e-05,0.02202334560956372,42.622717180608205,2.0527495838589167,6878388.380218942,0.3850126977254158,4.177186359670786e-16,2.7695542890775136e-05,-23.226498,7.5285025,-15.697995,True,-5929639.0381609,1169,0.2783333333333333,663681.5010614624,4464205.155796066,,
89319,201,1,2021-09-11 12:54:31,2021-09-11 13:11:12,0 days 00:16:41,-31.076378728085388,40.311855926582446,10352.719947851243,250.39205874914148,True,233.03976202355202,-0.2303275676009966,-0.9731131545729964,1619.7374086934378,180.33978590828542,28449.005657971957,227.80312,0.00024750616,25039.205874914147,1.4418132041361256,0.3829158561249413,0.00017166312677687094,981193084913.8694,7.80145741078893e-05,-4.549089,-39.17533,-0.18187253,0.9963229,229.33122,-4.090439,-38.054653,0.002993343488794835,0.013108572821109898,0.010662086885535464,1064.8251418316086,750.9088,313.91632835504606,-180.54352,180.54352,143807.41282552364,55066.138599198246,1.0445982980443954e-05,0.022117130673158045,42.63227518432473,2.057618150871643,6822965.976756119,0.38388264067713784,4.2178001527667163e-16,2.7728047107828986e-05,-23.133062,7.5134416,-15.619621,True,-5894248.169896133,1169,0.27805555555555556,663455.3925287491,4464146.62530737,,
89320,202,1,2021-09-11 12:54:32,2021-09-11 13:11:12,0 days 00:16:40,-31.079053151288576,40.311373198014486,10352.588774662881,250.39713941366546,True,240.42191386662134,-0.2715093321315409,-0.9624358069842812,1570.9264746996241,180.46322117351966,27548.146215945315,227.80437,0.0002474879,25039.713941366546,1.4415228171483383,0.38292152134943025,0.00017168502829129477,942611010146.261,7.800417569317239e-05,-4.5514083,-39.1655,-0.18186603,0.9966864,229.33252,-4.092739,-38.04525,0.002992988572654838,0.013100923385450295,0.01032085504223668,1064.8213791547348,750.64355,314.1778244672348,-180.54216,180.54216,140055.41304012452,53630.23183454731,1.049330648215322e-05,0.02228861571456153,42.665743384196006,2.0694206463738993,6730271.895140619,0.38253148315478297,4.4040046902132593e-16,2.776407774976213e-05,-23.021313,7.498666,-15.522647,True,-5862701.921956668,1169,0.2777777777777778,663229.2880987118,4464088.104551872,,
89321,203,1,2021-09-11 12:54:33,2021-09-11 13:11:12,0 days 00:00:00,-31.081781227240157,40.310786304218475,10358.296479536411,250.17614297276123,False,0.0,0.0,0.0,660.6417130373818,175.53993496548097,0.0,227.75958,0.0002462704,25017.614297276123,1.4407935012433823,0.3826587891331566,0.00017092693296885762,2627250237877.624,7.893550223204786e-05,-4.567742,-39.189117,-0.18202704,0.9960066,229.28673,-4.109345,-38.07008,0.003001158009726339,0.013227818331365531,0.0,1064.8188032535807,750.3743,314.4444746402994,-180.54198,180.54198,91081.84223589113,34853.2674620033,6.484136720369455e-06,0.009787956523087164,40.76055492728118,1.7491450259707975,28844939.5991943,0.9083836399281437,1.1355451643262657e-16,1.8541419659388258e-05,-53.49645,15.34617,-38.150276,True,0.0,1169,0.0,662998.8716441287,4464017.928897545,,
89322,212,1,2021-09-11 12:54:42,2021-09-11 13:11:12,0 days 00:16:30,-31.10645664554994,40.30606370539627,10356.444377839782,250.2478371217975,True,229.3585814698503,-0.2381033125088432,-0.971239832673844,1576.8059503127595,171.74842353368163,26796.643570240674,227.77605,0.00024623037,25024.78371217975,1.438163004310323,0.3827407790224657,0.0001712117239842125,2275345964865.035,7.796027252081396e-05,-4.588264,-39.094322,-0.1819463,0.99946475,229.30383,-4.129586,-37.979065,0.002996185376503604,0.01330243966875874,0.010744024943979658,1064.787547770333,747.923,316.86457413752055,-180.53351,180.53351,129969.37487892361,49744.57979022211,7.6273072842415666e-06,0.012919483209665433,39.23889932982656,1.6077533182748895,17506785.47915379,0.4854625935025722,1.4534043580934908e-16,2.5242504220541096e-05,-28.267197,9.889115,-18.378082,True,-6640532.903591798,1169,0.275,660913.1858680572,4463448.5503481785,,
89323,213,1,2021-09-11 12:54:43,2021-09-11 13:11:12,0 days 00:16:29,-31.10908353022353,40.30557256448191,10356.470173065982,250.24683848421964,True,230.12711731334494,-0.24264721930317248,-0.97011459475901,1568.7375530104698,171.604581143547,26630.008728241348,227.77605,0.00024618028,25024.683848421962,1.437864718091167,0.3827392516593168,0.0001712124072234589,2270495480243.8555,7.791436282552055e-05,-4.5909758,-39.085518,-0.1819432,0.99978864,229.30385,-4.1322856,-37.97069,0.002996075954521871,0.013302403311963133,0.01070601214015851,1064.784052840671,747.6612,317.1228589930147,-180.53252,180.53252,129254.54361768236,49470.78729779827,7.617209836400512e-06,0.012890259092544064,39.173093223228946,1.606364605919015,17566078.65917408,0.4846060369250093,1.4542783103863838e-16,2.5253884078780503e-05,-28.197624,9.869605,-18.328018,True,-6610482.510662317,1169,0.2747222222222222,660691.1043266703,4463389.259700796,,
89324,214,1,2021-09-11 12:54:44,2021-09-11 13:11:12,0 days 00:00:00,-31.11171612619657,40.30507037754485,10357.31466363908,250.21414661927048,False,0.0,0.0,0.0,656.825726130986,176.0765787604831,0.0,227.76959,0.00024596264,25021.414661927047,1.4375054512564285,0.3827001116081816,0.0001711037971973836,2319279178191.1943,7.842794207582046e-05,-4.5956492,-39.08139,-0.18196397,0.9999624,229.29729,-4.136989,-37.967102,0.0029969734210658315,0.01316534751953181,0.0,1064.7806815165904,747.39874,317.3819388408092,-180.53166,180.53166,90832.57520333293,34761.63666797407,6.7388639278732275e-06,0.010454152555527545,40.81647634406712,1.7980220414584442,25533561.863674793,0.9298824492477588,1.3135918347754093e-16,1.886278277521936e-05,-54.094345,15.790256,-38.30409,True,0.0,1169,0.0,660468.5603589327,4463328.7391875405,,
89325,219,1,2021-09-11 12:54:49,2021-09-11 13:11:12,0 days 00:00:00,-31.12532573724428,40.30236466821302,10358.11986584839,250.18297890368146,False,0.0,0.0,0.0,648.3335596513284,174.5342338479089,0.0,227.76427,0.00024556415,25018.297890368147,1.4359035753959826,0.3826613800790494,0.0001710171600398585,2249605864480.8486,7.79168934830747e-05,-4.6116285,-39.039448,-0.18196693,1.0015186,229.29196,-4.1528964,-37.927444,0.002997075803384064,0.01318724887728524,0.0,1064.7646818822172,746.0413,318.723361081436,-180.52888,180.52888,88872.82960974086,34008.19962999364,6.74347310834143e-06,0.010466709882837282,40.171259672550306,1.7925390823039022,25312639.13120959,0.9159716453612232,1.3460100367895965e-16,1.9096475044194907e-05,-53.085747,15.625162,-37.460587,True,0.0,1169,0.0,659318.2902820896,4463003.812118703,,
